""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"MX1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"MX1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"RSAD2"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"RSAD2"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"STAT1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFI44"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFI44"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFI35"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFI35"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"TLR8"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"TLR8"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"TNF"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFI44L"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFI44L"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFI27"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFI27"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFITM3"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFITM3"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"FCGR1B"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"FCGR1B"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFIT3"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFIT3"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFI6"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFI6"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFIT1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFIT1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFITM2"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFITM2"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IFIT2"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"C3AR1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"C3AR1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CCL2"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CCL2"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CCL3"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CCL3"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CCL3L1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CCL3L1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CCL4"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CCL4"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CCL4L1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CCL4L1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CCL7"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CCL7"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CCL8"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CCL8"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CXCL10"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CXCL10"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"FPR2"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"FPR2"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"FPR3"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"FPR3"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"RNASE2"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"RNASE2"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"S100A8"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"S100A8"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"S100A9"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"S100A9"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"TYMP"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"TYMP"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"ACP2"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"ACP2"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"GLMP"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"GLMP"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CD68"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CD68"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CTSL"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CTSL1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"DNASE2"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"DNASE2"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"DRAM1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"DRAM1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"IL4I1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"IL4I1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"SLC15A3"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"SLC15A3"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"BCL2A1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"BCL2A1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"BID"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"BID"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CASP1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CASP1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"PYCARD"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"PYCARD"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"TNFSF10"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"TNFSF10"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"XAF1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"CARD16"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"CARD16"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"ICAM1"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"ICAM1"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"PILRA"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"PILRA"
""	"20140207-hipciof_gene_23844129"	"2014.02.07"	"hipciof_gene_11"	"peripheral blood mononuclear cell"	"PSMB9"	"gene expression"	"up"	"none"	"2"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"2d-0d"	"time of vaccination (first dose)"	"adult (18-55)"	"23844129"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"1"	"76"	"PSMB9"
