""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"TLR7"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"TLR7"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"TRIM22"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"TRIM22"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"TMEM255A"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"FAM70A"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"PARP12"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"PARP12"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"LGALS3BP"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"LGALS3BP"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"DDX60L"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"DDX60L"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"RASA2"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"RASA2"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"CXCL10"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"CXCL10"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"IL10"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"IL10"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"ISG15"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"ISG15"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"DDX58"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"DDX58"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"IFIT1"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"IFIT1"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"IFIT3"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"IFIT3"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"DHX58"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"LGP2"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"IFIT2"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"PLSCR1"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"PLSCR1"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"HERC5"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"HERC5"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"SAMD9L"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"SAMD9L"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"MX2"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"MX2"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"RSAD2"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"RSAD2"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"OASL"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"OASL"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"OAS3"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"OAS3"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"DDX60"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"DDX60"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"TRIM5"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"TRIM5"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"XAF1"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"IFIH1"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"IFIH1"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"SAMD9"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"SAMD9"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"LAMP3"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"LAMP3"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"RGL1"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"RGL1"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"PNPT1"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"PNPT1"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"OAS2"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"OAS2"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"OAS1"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"OAS1"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"PARP9"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"PARP9"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"IFI44"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"IFI44"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"MYOF"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"FER1L3"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"IFI44L"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"1"	"363"	"IFI44L"	"hipciof_gene_19029902_363.txt"	"hipciof_gene_complete_19029902_363.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"JUN"	"gene expression"	"down"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"3"	"365"	"JUN"	"hipciof_gene_19029902_365.txt"	"hipciof_gene_complete_19029902_365.txt"
""	"20090130-hipciof_gene_19029902"	"2009.01.30"	"hipciof_gene_44"	"peripheral blood mononuclear cell"	"RGS1"	"gene expression"	"up"	"none"	"3"	"days"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"19029902"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"5"	"367"	"RGS1"	"hipciof_gene_19029902_367.txt"	"hipciof_gene_complete_19029902_367.txt"
