""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"IL12A"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"IL12A"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"NEIL1"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"NEIL1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"PARP2"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"PARP2"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"ELOVL7"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"ELOVL7"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"ADGRB1"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"BAI1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"TAPT1"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"TAPT1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"CS"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"CS"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"GSTM3"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"GSTM3"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"RAD51B"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"RAD51B"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"RAD54B"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"RAD54B"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"REC8"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"REC8"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"STAG3"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"STAG3"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"CRHBP"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"CRHBP"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
""	"hipc_gene_27534615_3"	"2016.12"	"hipc_gene_27534615_3"	"peripheral blood mononuclear cell"	"DLG4"	"gene expression"	"down"	"none"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"3"	"383"	"DLG4"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_3.txt"	"hipc_gene_sig_complete_27534615_3.txt"
