""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"ARHGEF3"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"ARHGEF3"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"ARNTL2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"ARNTL2"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"ATP10A"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"ATP10A"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"ATP10D"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"ATP10D"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"ATXN7"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"ATXN7"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"BCL2L14"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"BCL2L14"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"BRCA2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"BRCA2"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"DGLUCY"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"DGLUCY"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"C1GALT1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"C1GALT1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CARM1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CARM1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CARS1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CARS1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CASZ1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CASZ1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CCR5"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CCR5"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CD74"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CD74"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CDK18"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CDK18"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CHI3L1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CHI3L1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CLIC4"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CLIC4"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CPEB2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CPEB2"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"CSF1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"CSF1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"DENND1B"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"DENND1B"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"DISC1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"DISC1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"DOCK8"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"DOCK8"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"ENPP2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"ENPP2"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"FAM122C"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"FAM122C"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"NIBAN1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"NIBAN1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"FANCA"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"FANCA"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"FARP2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"FARP2"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"FMR1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"FMR1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"FNDC3A"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"FNDC3A"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"GART"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"GART"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"GBP6"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"GBP6"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"GBP7"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"GBP7"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"GCNT2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"GCNT2"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"GIMAP5"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"GIMAP5"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"GRIN3A"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"GRIN3A"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"GRIPAP1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"GRIPAP1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"HDX"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"HDX"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
""	"hipc_gene_23151505_5"	"2012.12"	"hipc_gene_23151505_5"	"peripheral blood mononuclear cell"	"HESX1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"5"	"63"	"HESX1"	"hipc_gene_sig_23151505_5.txt"	"hipc_gene_sig_complete_23151505_5.txt"
