""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"ARC"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"ARC"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"ARTN"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"ARTN"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"ASS1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"ASS1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"AZU1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"AZU1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CCDC180"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CCDC180"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"BHLHA9"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"BHLHA9"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"NPAP1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"NPAP1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"PRR29"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"PRR29"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"LURAP1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"LURAP1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CENPM"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CENPM"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CHKB"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CHKB"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CLCNKA"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CLCNKA"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CLDN19"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CLDN19"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CRIP3"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CRIP3"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CRYBB3"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CRYBB3"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CSRP2"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CSRP2"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"CTRB1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"CTRB1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"DEFB132"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"DEFB132"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"DLX1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"DLX1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"DUSP15"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"DUSP15"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"DUSP9"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"DUSP9"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"EFNA2"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"EFNA2"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"ELFN1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"ELFN1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"FAM153A"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"FAM153A"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"FLJ20021"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"FLJ20021"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"FOXH1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"FOXH1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"GJA4"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"GJA4"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"GNG8"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"GNG8"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"GPIHBP1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"GPIHBP1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"GPR152"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"GPR152"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"GPR37L1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"GPR37L1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"GUCA2B"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"GUCA2B"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"HGC6.3"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"HGC6.3"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"KCNF1"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"KCNF1"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"KCNG2"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"KCNG2"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
""	"hipc_gene_23151505_8"	"2012.12"	"hipc_gene_23151505_8"	"peripheral blood mononuclear cell"	"KRTAP10-12"	"gene expression"	"negatively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with CD8+ T-cell response magnitude"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"KRTAP10-12"	"hipc_gene_sig_23151505_8.txt"	"hipc_gene_sig_complete_23151505_8.txt"
