""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"CD8A"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"CD8A"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"CD8B"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"CD8B"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"CD3E"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"CD3E"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"CD3D"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"CD3D"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"LAT"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"LAT"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"RASGRP1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"RASGRP1"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"MAP4K1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"MAP4K1"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"PRF1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"PRF1"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"PRKCQ"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"PRKCQ"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"NFATC3"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"NFATC3"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"RASGRP2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"RASGRP2"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"NFATC2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"NFATC2"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"FYN"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"FYN"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"SLA2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"SLA2"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"PLCG1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"PLCG1"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"PAG1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"PAG1"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
""	"hipc_gene_26726811_8"	"2016.02"	"hipc_gene_26726811_8"	"T cell"	"NFATC1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-1d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"311"	"NFATC1"	"hipc_gene_sig_26726811_8.txt"	"hipc_gene_sig_complete_26726811_8.txt"
