""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ABHD14A"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ABHD14A"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ABHD14B"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ABHD14B"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ABI2"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ABI2"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ABLIM1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ABLIM1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ACADSB"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ACADSB"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ACO1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ACO1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ACP6"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ACP6"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ACSL6"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ACSL6"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ACVR2A"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ACVR2A"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ACVR2B"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ACVR2B"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ADAM28"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ADAM28"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ADK"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ADK"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ADNP"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ADNP"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AFF3"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AFF3"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AGL"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AGL"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AGMAT"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AGMAT"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AGTPBP1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AGTPBP1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AHCTF1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AHCTF1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AHNAK"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AHNAK"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AK5"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AK5"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AKR1B1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AKR1B1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AKR1C3"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AKR1C3"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AKT3"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AKT3"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ALDH18A1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ALDH18A1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ALDOC"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ALDOC"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AMY2B"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AMY2B"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ANAPC16"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ANAPC16"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ANAPC1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ANAPC1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ANKH"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ANKH"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ANKRD36B"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ANKRD36B"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ANP32B"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ANP32B"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ANXA6"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ANXA6"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AP3M2"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AP3M2"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"APBA2"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"APBA2"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"APBB1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"APBB1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"APEX1"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"APEX1"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"AQP3"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"AQP3"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
""	"hipc_gene_23151505_2"	"2012.12"	"hipc_gene_23151505_2"	"peripheral blood mononuclear cell"	"ARHGAP12"	"gene expression"	"down"	"none"	"1"	"Days"	"time of vaccination (first dose)"	"1d-0d"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"adults (20-50)"	"23151505"	"2012"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"ARHGAP12"	"hipc_gene_sig_23151505_2.txt"	"hipc_gene_sig_complete_23151505_2.txt"
